inventory_id,product_id,warehouse_id,stock_quantity,reorder_level,last_updated
INV001820,P0754,W02,409,70,2026-07-19
INV001821,P0451,W04,440,70,2026-07-13
INV001822,P0380,W05,1,87,2026-07-02
INV001823,P0044,W05,100,85,2026-07-13
INV001824,P0785,W06,93,72,2026-07-28
INV001825,P0536,W05,43,90,2026-07-24
INV001826,P0755,W07,494,23,2026-07-11
INV001827,P0207,W01,485,25,2026-07-20
INV001828,P0002,W06,287,55,2026-07-30
INV001829,P0537,W02,125,72,2026-07-22
INV001830,P0772,W06,214,60,2026-07-29
INV001831,P0424,W06,492,72,2026-07-13
INV001832,P0406,W04,101,25,2026-07-23
INV001833,P0566,W01,83,62,2026-07-09
INV001834,P0220,W08,106,33,2026-07-28
INV001835,P0401,W08,214,98,2026-07-17
INV001836,P0473,W06,63,59,2026-07-24
INV001837,P0408,W05,493,70,2026-07-01
INV001838,P0716,W07,94,60,2026-07-23
INV001839,P0688,W02,16,54,2026-07-18
INV001840,P0180,W01,37,78,2026-07-24
INV001841,P0294,W06,155,75,2026-07-20
INV001842,P0411,W07,91,74,2026-07-10
INV001843,P0550,W08,102,20,2026-07-04
INV001844,P0190,W04,389,28,2026-07-27
INV001845,P0727,W06,320,70,2026-07-13
INV001846,P0166,W07,292,80,2026-07-20
INV001847,P0351,W06,105,69,2026-07-25
INV001848,P0022,W07,143,93,2026-07-13
INV001849,P0664,W03,459,35,2026-07-25
INV001850,P0579,W08,220,64,2026-07-24
INV001851,P0517,W07,336,23,2026-07-23
INV001852,P0562,W02,369,41,2026-07-12
INV001853,P0124,W02,475,47,2026-07-08
INV001854,P0634,W08,243,42,2026-07-25
INV001855,P0508,W01,293,53,2026-07-03
INV001856,P0390,W05,31,70,2026-07-22
INV001857,P0073,W06,247,44,2026-07-27
INV001858,P0435,W04,183,72,2026-07-03
INV001859,P0618,W01,220,38,2026-07-21
INV001860,P0554,W04,397,69,2026-07-01
INV001861,P0035,W07,414,60,2026-07-04
INV001862,P0112,W07,258,21,2026-07-24
INV001863,P0227,W02,132,31,2026-07-29
INV001864,P0242,W08,188,95,2026-07-05
INV001865,P0439,W02,329,39,2026-07-14
INV001866,P0270,W01,135,25,2026-07-15
INV001867,P0597,W03,336,23,2026-07-21
INV001868,P0435,W04,491,51,2026-07-04
INV001869,P0337,W01,210,81,2026-07-20
INV001870,P0175,W07,139,41,2026-07-01
INV001871,P0698,W08,41,42,2026-07-03
INV001872,P0102,W04,494,100,2026-07-28
INV001873,P0531,W08,453,35,2026-07-25
INV001874,P0164,W08,13,86,2026-07-08
INV001875,P0597,W08,489,34,2026-07-23
INV001876,P0653,W06,438,45,2026-07-25
INV001877,P0755,W05,256,77,2026-07-04
INV001878,P0207,W05,480,100,2026-07-02
INV001879,P0706,W04,290,79,2026-07-30
INV001880,P0364,W08,323,30,2026-07-07
INV001881,P0735,W05,319,67,2026-07-12
INV001882,P0145,W03,385,67,2026-07-26
INV001883,P0510,W07,478,61,2026-07-01
INV001884,P0784,W01,438,79,2026-07-09
INV001885,P0285,W02,146,40,2026-07-28
INV001886,P0190,W04,321,55,2026-07-15
INV001887,P0087,W01,174,79,2026-07-27
INV001888,P0260,W02,396,77,2026-07-20
INV001889,P0213,W03,471,30,2026-07-21
INV001890,P0355,W05,444,58,2026-07-02
INV001891,P0606,W08,132,34,2026-07-17
INV001892,P0142,W07,58,97,2026-07-20
INV001893,P0522,W01,466,63,2026-07-05
INV001894,P0418,W02,146,90,2026-07-17
INV001895,P0472,W02,5,72,2026-07-19
INV001896,P0349,W07,95,61,2026-07-27
INV001897,P0794,W02,152,70,2026-07-12
INV001898,P0783,W03,348,70,2026-07-28
INV001899,P0636,W07,121,29,2026-07-15
INV001900,P0490,W08,356,35,2026-07-17
INV001901,P0089,W04,14,68,2026-07-04
INV001902,P0165,W02,90,72,2026-07-17
INV001903,P0245,W05,82,47,2026-07-23
INV001904,P0789,W02,455,93,2026-07-25
INV001905,P0447,W07,442,25,2026-07-02
INV001906,P0354,W08,385,58,2026-07-24
INV001907,P0600,W05,442,65,2026-07-30
INV001908,P0249,W02,54,23,2026-07-31
INV001909,P0159,W01,105,71,2026-07-13
INV001910,P0515,W05,3,81,2026-07-10
INV001911,P0126,W04,261,76,2026-07-28
INV001912,P0463,W04,63,87,2026-07-16
INV001913,P0577,W08,275,28,2026-07-03
INV001914,P0108,W04,94,76,2026-07-27
INV001915,P0567,W06,321,90,2026-07-22
INV001916,P0191,W02,16,74,2026-07-06
INV001917,P0418,W02,412,36,2026-07-13
INV001918,P0151,W05,10,84,2026-07-22
INV001919,P0640,W03,348,68,2026-07-27
INV001920,P0031,W03,422,71,2026-07-22
INV001921,P0766,W03,150,98,2026-07-28
INV001922,P0659,W08,419,37,2026-07-10
INV001923,P0604,W06,421,84,2026-07-02
INV001924,P0441,W06,108,21,2026-07-05
INV001925,P0049,W04,106,28,2026-07-22
INV001926,P0347,W05,60,49,2026-07-19
INV001927,P0206,W06,15,47,2026-07-15
INV001928,P0582,W08,387,21,2026-07-07
INV001929,P0330,W05,434,94,2026-07-30
INV001930,P0109,W06,450,83,2026-07-11
INV001931,P0116,W05,365,21,2026-07-28
INV001932,P0280,W05,155,62,2026-07-21
INV001933,P0212,W08,202,27,2026-07-26
INV001934,P0679,W01,457,72,2026-07-16
INV001935,P0469,W04,109,20,2026-07-13
INV001936,P0413,W06,176,73,2026-07-30
INV001937,P0187,W02,72,68,2026-07-04
INV001938,P0193,W08,42,70,2026-07-10
INV001939,P0019,W04,79,54,2026-07-18
INV001940,P0466,W04,177,79,2026-07-01
INV001941,P0043,W01,402,79,2026-07-03
INV001942,P0097,W07,377,93,2026-07-28
INV001943,P0086,W08,459,55,2026-07-04
INV001944,P0575,W08,417,85,2026-07-14
INV001945,P0795,W02,488,55,2026-07-18
INV001946,P0449,W04,47,56,2026-07-22
INV001947,P0437,W01,60,26,2026-07-09
INV001948,P0455,W06,249,66,2026-07-07
INV001949,P0077,W05,328,50,2026-07-01
INV001950,P0677,W02,441,80,2026-07-25
INV001951,P0066,W02,20,70,2026-07-11
INV001952,P0516,W04,270,64,2026-07-29
INV001953,P0143,W08,493,78,2026-07-22
INV001954,P0147,W03,471,85,2026-07-19
INV001955,P0501,W06,256,100,2026-07-29
INV001956,P0377,W06,48,37,2026-07-24
INV001957,P0748,W03,368,54,2026-07-10
INV001958,P0624,W05,478,86,2026-07-23
INV001959,P0518,W08,29,95,2026-07-07
INV001960,P0288,W07,231,57,2026-07-21
INV001961,P0751,W05,434,84,2026-07-10
INV001962,P0714,W07,304,20,2026-07-20
INV001963,P0204,W07,340,51,2026-07-13
INV001964,P0412,W03,31,66,2026-07-15
INV001965,P0754,W01,417,54,2026-07-06
INV001966,P0463,W08,459,76,2026-07-25
INV001967,P0121,W02,95,79,2026-07-29
INV001968,P0523,W02,194,34,2026-07-07
INV001969,P0106,W07,257,88,2026-07-21
INV001970,P0572,W02,420,47,2026-07-20
INV001971,P0578,W01,409,34,2026-07-22
INV001972,P0454,W06,166,74,2026-07-13
INV001973,P0339,W08,80,24,2026-07-01
INV001974,P0462,W02,323,40,2026-07-25
INV001975,P0048,W02,117,51,2026-07-22
INV001976,P0179,W05,58,39,2026-07-11
INV001977,P0292,W07,2,32,2026-07-24
INV001978,P0212,W04,493,59,2026-07-18
INV001979,P0774,W06,395,44,2026-07-13
INV001980,P0538,W02,290,27,2026-07-19
INV001981,P0550,W08,415,78,2026-07-27
INV001982,P0437,W08,147,92,2026-07-14
INV001983,P0463,W02,443,92,2026-07-23
INV001984,P0720,W05,389,83,2026-07-27
INV001985,P0094,W03,187,25,2026-07-23
INV001986,P0587,W04,470,80,2026-07-02
INV001987,P0040,W02,41,34,2026-07-14
INV001988,P0748,W06,101,80,2026-07-16
INV001989,P0337,W05,214,42,2026-07-18
INV001990,P0309,W01,202,33,2026-07-13
INV001991,P0677,W04,374,43,2026-07-23
INV001992,P0758,W04,294,72,2026-07-16
INV001993,P0456,W06,351,83,2026-07-06
INV001994,P0623,W06,453,52,2026-07-01
INV001995,P0476,W02,152,93,2026-07-23
INV001996,P0602,W02,284,97,2026-07-22
INV001997,P0103,W07,81,31,2026-07-12
INV001998,P0158,W04,268,39,2026-07-08
INV001999,P0685,W02,159,28,2026-07-24
INV002000,P0005,W05,330,69,2026-07-18
INV002001,P0459,W02,458,64,2026-07-25
INV002002,P0426,W02,73,43,2026-07-01
INV002003,P0436,W07,367,77,2026-07-03
INV002004,P0329,W06,349,67,2026-07-13
INV002005,P0349,W01,133,69,2026-07-15
INV002006,P0393,W06,419,63,2026-07-02
INV002007,P0354,W07,26,63,2026-07-23
INV002008,P0474,W03,111,68,2026-07-21
INV002009,P0291,W08,156,91,2026-07-08
INV002010,P0002,W03,288,21,2026-07-16
INV002011,P0433,W08,41,58,2026-07-23
INV002012,P0730,W07,80,45,2026-07-11
INV002013,P0109,W02,328,85,2026-07-06
INV002014,P0672,W03,87,54,2026-07-28
INV002015,P0560,W05,404,63,2026-07-18
INV002016,P0122,W06,344,43,2026-07-29
INV002017,P0455,W08,57,29,2026-07-28
INV002018,P0241,W02,177,35,2026-07-24
INV002019,P0460,W07,246,84,2026-07-31
INV002020,P0561,W03,121,65,2026-07-12
INV002021,P0080,W04,182,45,2026-07-06
INV002022,P0470,W06,302,37,2026-07-08
INV002023,P0360,W02,340,99,2026-07-19
INV002024,P0292,W01,114,84,2026-07-02
INV002025,P0626,W08,411,91,2026-07-29
INV002026,P0475,W06,32,58,2026-07-22
INV002027,P0372,W04,343,84,2026-07-26
INV002028,P0571,W06,91,85,2026-07-07
INV002029,P0542,W07,411,68,2026-07-09
INV002030,P0659,W08,10,94,2026-07-17
INV002031,P0424,W04,215,79,2026-07-19
INV002032,P0261,W04,96,92,2026-07-11
INV002033,P0670,W06,372,68,2026-07-09
INV002034,P0153,W03,116,29,2026-07-10
INV002035,P0300,W01,272,28,2026-07-15
INV002036,P0184,W03,415,66,2026-07-17
INV002037,P0061,W04,375,94,2026-07-23
INV002038,P0503,W03,245,84,2026-07-04
INV002039,P0625,W07,456,43,2026-07-07
INV002040,P0699,W07,418,57,2026-07-19
INV002041,P0346,W07,307,31,2026-07-15
INV002042,P0325,W08,432,84,2026-07-09
INV002043,P0716,W01,42,46,2026-07-24
INV002044,P0396,W07,68,39,2026-07-02
INV002045,P0437,W04,102,71,2026-07-26
INV002046,P0030,W07,461,71,2026-07-02
INV002047,P0188,W08,174,96,2026-07-30
INV002048,P0288,W06,135,38,2026-07-12
INV002049,P0238,W04,327,83,2026-07-19
INV002050,P0575,W01,386,60,2026-07-26
INV002051,P0253,W01,473,100,2026-07-18
INV002052,P0674,W02,222,96,2026-07-11
INV002053,P0489,W08,76,46,2026-07-01
INV002054,P0470,W05,159,63,2026-07-22
INV002055,P0683,W04,24,64,2026-07-04
INV002056,P0697,W03,92,23,2026-07-13
INV002057,P0194,W08,30,77,2026-07-22
INV002058,P0550,W02,177,96,2026-07-06
INV002059,P0080,W02,192,96,2026-07-28
INV002060,P0481,W08,170,37,2026-07-29
INV002061,P0781,W06,323,77,2026-07-10
INV002062,P0408,W05,43,65,2026-07-15
INV002063,P0259,W01,256,69,2026-07-13
INV002064,P0199,W02,220,56,2026-07-17
INV002065,P0641,W06,312,49,2026-07-11
INV002066,P0237,W07,62,27,2026-07-08
INV002067,P0545,W08,154,90,2026-07-15
INV002068,P0102,W07,131,58,2026-07-12
INV002069,P0410,W01,425,38,2026-07-28
INV002070,P0058,W01,405,62,2026-07-07
INV002071,P0251,W02,487,74,2026-07-10
INV002072,P0012,W01,421,79,2026-07-27
INV002073,P0585,W07,189,85,2026-07-19
INV002074,P0068,W05,288,77,2026-07-31
INV002075,P0402,W06,351,30,2026-07-19
INV002076,P0001,W02,244,55,2026-07-19
INV002077,P0613,W04,440,86,2026-07-07
INV002078,P0474,W08,257,64,2026-07-16
INV002079,P0700,W01,497,84,2026-07-09
INV002080,P0493,W01,460,76,2026-07-19
INV002081,P0457,W08,367,27,2026-07-01
INV002082,P0304,W03,412,65,2026-07-22
INV002083,P0159,W08,376,68,2026-07-20
INV002084,P0383,W06,118,57,2026-07-21
INV002085,P0721,W02,27,79,2026-07-25
INV002086,P0289,W05,114,26,2026-07-07
INV002087,P0655,W03,10,90,2026-07-04
INV002088,P0745,W05,15,30,2026-07-17
INV002089,P0287,W02,284,71,2026-07-23
INV002090,P0310,W03,73,45,2026-07-30
INV002091,P0378,W07,13,64,2026-07-31
INV002092,P0212,W07,395,40,2026-07-10
INV002093,P0525,W08,165,56,2026-07-26
INV002094,P0528,W03,496,98,2026-07-10
INV002095,P0531,W08,57,39,2026-07-14
INV002096,P0795,W04,402,56,2026-07-06
INV002097,P0784,W07,474,78,2026-07-05
INV002098,P0274,W04,244,31,2026-07-22
INV002099,P0299,W01,261,43,2026-07-28
INV002100,P0570,W07,483,71,2026-07-08
INV002101,P0698,W02,494,90,2026-07-28
INV002102,P0607,W03,298,20,2026-07-04
INV002103,P0332,W05,151,23,2026-07-03
INV002104,P0755,W05,6,33,2026-07-11
INV002105,P0144,W06,497,27,2026-07-07
INV002106,P0044,W01,371,70,2026-07-21
INV002107,P0272,W07,423,52,2026-07-23
INV002108,P0103,W08,434,51,2026-07-26
INV002109,P0098,W04,175,89,2026-07-02
INV002110,P0613,W05,492,63,2026-07-25
INV002111,P0716,W07,241,40,2026-07-28
INV002112,P0744,W07,270,30,2026-07-03
INV002113,P0708,W02,462,23,2026-07-10
INV002114,P0074,W05,174,29,2026-07-15
INV002115,P0313,W01,211,53,2026-07-25
INV002116,P0677,W07,102,65,2026-07-31
INV002117,P0752,W02,42,56,2026-07-24
INV002118,P0710,W01,48,96,2026-07-02
INV002119,P0533,W05,448,91,2026-07-30
INV002120,P0363,W04,318,51,2026-07-03
INV002121,P0222,W06,190,76,2026-07-03
INV002122,P0697,W08,333,96,2026-07-23
INV002123,P0312,W04,210,63,2026-07-11
INV002124,P0227,W03,125,39,2026-07-15
INV002125,P0235,W04,234,96,2026-07-04
INV002126,P0544,W01,498,43,2026-07-11
INV002127,P0046,W03,374,39,2026-07-14
INV002128,P0406,W06,72,89,2026-07-21
INV002129,P0800,W03,411,71,2026-07-10
INV002130,P0560,W02,127,35,2026-07-05
INV002131,P0152,W05,111,21,2026-07-25
INV002132,P0646,W05,295,68,2026-07-17
INV002133,P0321,W07,480,58,2026-07-21
INV002134,P0289,W02,361,44,2026-07-05
INV002135,P0179,W01,453,81,2026-07-03
INV002136,P0041,W05,75,65,2026-07-13
INV002137,P0367,W03,499,89,2026-07-10
INV002138,P0797,W02,432,65,2026-07-20
INV002139,P0063,W07,368,28,2026-07-19
INV002140,P0134,W03,386,42,2026-07-03
INV002141,P0265,W03,203,59,2026-07-17
INV002142,P0283,W08,352,73,2026-07-09
INV002143,P0069,W08,440,50,2026-07-03
INV002144,P0278,W02,425,27,2026-07-17
INV002145,P0641,W08,275,48,2026-07-30
INV002146,P0314,W07,464,32,2026-07-18
INV002147,P0521,W05,179,43,2026-07-09
INV002148,P0249,W05,349,60,2026-07-26
INV002149,P0148,W05,491,49,2026-07-27
INV002150,P0411,W01,41,82,2026-07-29
INV002151,P0057,W04,276,79,2026-07-29
INV002152,P0594,W08,385,21,2026-07-02
INV002153,P0280,W01,278,62,2026-07-07
INV002154,P0185,W02,378,80,2026-07-12
INV002155,P0474,W06,35,56,2026-07-27
INV002156,P0702,W07,314,67,2026-07-09
INV002157,P0391,W01,253,71,2026-07-21
INV002158,P0764,W03,100,33,2026-07-21
INV002159,P0299,W06,228,75,2026-07-04
INV002160,P0116,W01,77,43,2026-07-12
INV002161,P0087,W05,151,71,2026-07-09
INV002162,P0555,W05,439,31,2026-07-08
INV002163,P0764,W03,217,97,2026-07-15
INV002164,P0659,W02,247,99,2026-07-28
INV002165,P0241,W03,469,88,2026-07-25
INV002166,P0378,W07,139,43,2026-07-16
INV002167,P0069,W06,423,77,2026-07-28
INV002168,P0038,W02,194,50,2026-07-20
INV002169,P0302,W04,420,70,2026-07-13
INV002170,P0326,W02,40,36,2026-07-22
INV002171,P0129,W08,156,77,2026-07-07
INV002172,P0071,W08,147,23,2026-07-13
INV002173,P0142,W02,178,37,2026-07-22
INV002174,P0510,W04,384,89,2026-07-03
INV002175,P0555,W06,172,71,2026-07-19
INV002176,P0343,W05,189,77,2026-07-24
INV002177,P0102,W08,184,41,2026-07-13
INV002178,P0096,W05,442,40,2026-07-31
INV002179,P0187,W01,225,96,2026-07-17
INV002180,P0177,W08,421,48,2026-07-02
INV002181,P0473,W03,75,24,2026-07-15
INV002182,P0020,W06,102,52,2026-07-26
INV002183,P0179,W01,401,39,2026-07-14
INV002184,P0234,W05,323,98,2026-07-28
INV002185,P0388,W01,250,22,2026-07-27
INV002186,P0702,W06,50,95,2026-07-31
INV002187,P0305,W02,85,31,2026-07-25
INV002188,P0040,W04,62,60,2026-07-11
INV002189,P0214,W04,56,68,2026-07-04
INV002190,P0363,W04,393,92,2026-07-27
INV002191,P0042,W04,24,40,2026-07-26
INV002192,P0165,W04,225,81,2026-07-20
INV002193,P0420,W05,136,45,2026-07-20
INV002194,P0697,W02,89,20,2026-07-24
INV002195,P0601,W03,116,77,2026-07-26
INV002196,P0115,W08,426,26,2026-07-08
INV002197,P0374,W05,263,20,2026-07-16
INV002198,P0073,W04,62,99,2026-07-13
INV002199,P0263,W01,245,69,2026-07-01
INV002200,P0077,W06,347,25,2026-07-01
INV002201,P0314,W04,268,66,2026-07-23
INV002202,P0186,W07,299,31,2026-07-09
INV002203,P0114,W04,461,37,2026-07-23
INV002204,P0697,W08,12,58,2026-07-08
INV002205,P0780,W02,224,94,2026-07-18
INV002206,P0193,W01,458,44,2026-07-05
INV002207,P0213,W02,62,26,2026-07-20
INV002208,P0211,W08,273,91,2026-07-30
INV002209,P0092,W03,361,93,2026-07-30
INV002210,P0372,W07,473,60,2026-07-23
INV002211,P0400,W04,186,94,2026-07-16
INV002212,P0156,W04,350,29,2026-07-27
INV002213,P0188,W04,460,74,2026-07-29
INV002214,P0520,W03,318,81,2026-07-21
INV002215,P0343,W07,299,86,2026-07-18
INV002216,P0409,W05,249,29,2026-07-21
INV002217,P0289,W05,309,76,2026-07-09
INV002218,P0774,W07,448,92,2026-07-24
INV002219,P0169,W04,422,78,2026-07-25
INV002220,P0407,W01,46,83,2026-07-20
INV002221,P0314,W04,134,48,2026-07-25
INV002222,P0216,W08,275,21,2026-07-09
INV002223,P0548,W01,229,38,2026-07-20
INV002224,P0787,W04,55,38,2026-07-30
INV002225,P0157,W07,285,47,2026-07-11
INV002226,P0093,W03,416,20,2026-07-21
INV002227,P0261,W03,189,73,2026-07-08
INV002228,P0310,W05,98,28,2026-07-06
INV002229,P0123,W07,469,94,2026-07-01
INV002230,P0601,W01,236,94,2026-07-07
INV002231,P0595,W07,288,23,2026-07-29
INV002232,P0405,W03,280,78,2026-07-27
INV002233,P0021,W01,445,81,2026-07-13
INV002234,P0178,W06,295,98,2026-07-30
INV002235,P0789,W07,91,33,2026-07-09
INV002236,P0615,W03,197,30,2026-07-28
INV002237,P0710,W05,83,65,2026-07-03
INV002238,P0618,W05,332,85,2026-07-14
INV002239,P0705,W08,173,68,2026-07-24
INV002240,P0695,W04,203,46,2026-07-28
INV002241,P0208,W04,43,96,2026-07-23
INV002242,P0701,W04,103,50,2026-07-26
INV002243,P0555,W03,401,58,2026-07-13
INV002244,P0395,W01,453,97,2026-07-31
INV002245,P0739,W04,248,51,2026-07-25
INV002246,P0138,W03,497,27,2026-07-22
INV002247,P0118,W06,179,26,2026-07-14
INV002248,P0511,W06,332,41,2026-07-01
INV002249,P0123,W07,19,50,2026-07-21
INV002250,P0148,W02,156,59,2026-07-31
INV002251,P0755,W07,163,52,2026-07-10
INV002252,P0621,W07,303,24,2026-07-23
INV002253,P0401,W06,85,41,2026-07-16
INV002254,P0165,W01,155,51,2026-07-17
INV002255,P0682,W02,490,57,2026-07-03
INV002256,P0155,W02,142,66,2026-07-11
INV002257,P0431,W07,148,55,2026-07-27
INV002258,P0743,W06,243,78,2026-07-05
INV002259,P0050,W01,284,22,2026-07-27
INV002260,P0383,W01,492,85,2026-07-02
INV002261,P0267,W06,274,99,2026-07-12
INV002262,P0284,W03,256,62,2026-07-06
INV002263,P0219,W02,166,88,2026-07-19
INV002264,P0623,W04,344,36,2026-07-05
INV002265,P0308,W03,281,53,2026-07-19
INV002266,P0452,W04,274,69,2026-07-14
INV002267,P0407,W02,212,23,2026-07-03
INV002268,P0033,W08,317,59,2026-07-22
INV002269,P0743,W06,490,21,2026-07-20
INV002270,P0663,W06,132,99,2026-07-19
INV002271,P0092,W06,462,80,2026-07-20
INV002272,P0751,W06,207,28,2026-07-19
INV002273,P0332,W08,94,33,2026-07-25
INV002274,P0713,W08,433,86,2026-07-25
INV002275,P0621,W05,496,20,2026-07-25
INV002276,P0160,W07,354,71,2026-07-22
INV002277,P0797,W08,350,71,2026-07-11
INV002278,P0285,W04,268,84,2026-07-11
INV002279,P0195,W01,165,45,2026-07-28
INV002280,P0208,W05,109,39,2026-07-13
INV002281,P0346,W03,242,72,2026-07-17
INV002282,P0547,W02,474,64,2026-07-01
INV002283,P0795,W06,25,26,2026-07-06
INV002284,P0615,W01,455,82,2026-07-15
INV002285,P0427,W06,470,89,2026-07-05
INV002286,P0547,W01,328,78,2026-07-24
INV002287,P0150,W08,123,67,2026-07-18
INV002288,P0442,W08,152,38,2026-07-17
INV002289,P0037,W06,430,86,2026-07-17
INV002290,P0446,W02,170,24,2026-07-28
INV002291,P0198,W01,290,31,2026-07-21
INV002292,P0242,W08,42,41,2026-07-18
INV002293,P0245,W08,311,24,2026-07-02
INV002294,P0021,W03,250,44,2026-07-24
INV002295,P0440,W04,401,78,2026-07-21
INV002296,P0608,W04,175,89,2026-07-25
INV002297,P0594,W05,460,52,2026-07-22
INV002298,P0094,W05,122,79,2026-07-05
INV002299,P0345,W05,297,55,2026-07-25
INV002300,P0712,W02,487,95,2026-07-05
INV002301,P0138,W03,392,89,2026-07-22
INV002302,P0342,W01,484,42,2026-07-31
INV002303,P0492,W05,374,96,2026-07-26
INV002304,P0269,W01,211,24,2026-07-13
INV002305,P0460,W04,237,25,2026-07-08
INV002306,P0634,W04,404,97,2026-07-13
INV002307,P0732,W08,370,73,2026-07-30
INV002308,P0470,W02,89,38,2026-07-07
INV002309,P0469,W04,293,37,2026-07-30
INV002310,P0162,W01,107,27,2026-07-15
INV002311,P0382,W01,371,66,2026-07-26
INV002312,P0740,W08,28,37,2026-07-29
INV002313,P0434,W07,20,80,2026-07-29
INV002314,P0579,W01,487,42,2026-07-20
INV002315,P0536,W01,235,90,2026-07-29
INV002316,P0088,W03,491,30,2026-07-13
INV002317,P0026,W05,404,94,2026-07-02
INV002318,P0128,W03,486,73,2026-07-28
INV002319,P0345,W01,18,49,2026-07-31
INV002320,P0640,W02,185,68,2026-07-18
INV002321,P0204,W05,105,55,2026-07-30
INV002322,P0462,W02,414,35,2026-07-07
INV002323,P0323,W02,99,95,2026-07-12
INV002324,P0721,W03,424,83,2026-07-24
INV002325,P0267,W07,280,32,2026-07-14
INV002326,P0156,W01,79,75,2026-07-17
INV002327,P0516,W04,227,31,2026-07-12
INV002328,P0494,W02,416,54,2026-07-01
INV002329,P0415,W03,389,58,2026-07-27
INV002330,P0508,W02,56,38,2026-07-08
INV002331,P0347,W02,237,49,2026-07-11
INV002332,P0588,W06,251,39,2026-07-10
INV002333,P0777,W05,387,97,2026-07-31
INV002334,P0198,W08,198,44,2026-07-30
INV002335,P0069,W04,39,27,2026-07-18
INV002336,P0379,W06,220,25,2026-07-10
INV002337,P0597,W02,252,70,2026-07-12
INV002338,P0304,W05,35,77,2026-07-16
INV002339,P0451,W06,275,37,2026-07-08
INV002340,P0104,W07,170,88,2026-07-31
INV002341,P0430,W05,235,25,2026-07-27
INV002342,P0184,W07,14,30,2026-07-25
INV002343,P0442,W01,492,52,2026-07-16
INV002344,P0273,W04,210,94,2026-07-21
INV002345,P0295,W07,480,91,2026-07-02
INV002346,P0371,W05,384,71,2026-07-08
INV002347,P0345,W05,400,30,2026-07-11
INV002348,P0251,W01,160,44,2026-07-22
INV002349,P0541,W07,123,81,2026-07-15
INV002350,P0170,W06,111,96,2026-07-21
INV002351,P0166,W02,343,58,2026-07-14
INV002352,P0625,W07,269,64,2026-07-03
INV002353,P0145,W07,396,82,2026-07-08
INV002354,P0603,W01,373,87,2026-07-28
INV002355,P0645,W07,301,52,2026-07-22
INV002356,P0236,W04,249,52,2026-07-02
INV002357,P0731,W03,186,61,2026-07-06
INV002358,P0779,W05,360,24,2026-07-22
INV002359,P0060,W04,323,66,2026-07-07
INV002360,P0146,W05,441,56,2026-07-11
INV002361,P0450,W07,256,88,2026-07-30
INV002362,P0763,W04,107,61,2026-07-03
INV002363,P0401,W07,19,83,2026-07-16
INV002364,P0193,W07,201,78,2026-07-07
INV002365,P0476,W07,366,89,2026-07-23
INV002366,P0396,W08,54,97,2026-07-30
INV002367,P0734,W08,487,33,2026-07-24
INV002368,P0198,W03,6,97,2026-07-21
INV002369,P0149,W04,395,43,2026-07-31
INV002370,P0736,W07,250,80,2026-07-30
INV002371,P0178,W03,245,71,2026-07-28
INV002372,P0510,W03,114,40,2026-07-07
INV002373,P0172,W01,236,63,2026-07-22
INV002374,P0751,W07,270,34,2026-07-18
INV002375,P0576,W02,291,65,2026-07-11
INV002376,P0483,W08,144,53,2026-07-15
INV002377,P0395,W07,51,99,2026-07-02
INV002378,P0106,W07,311,42,2026-07-28
INV002379,P0078,W01,312,88,2026-07-08
INV002380,P0742,W01,305,38,2026-07-10
INV002381,P0366,W01,472,20,2026-07-10
INV002382,P0638,W07,272,82,2026-07-28
INV002383,P0659,W01,267,93,2026-07-08
INV002384,P0446,W02,201,36,2026-07-06
INV002385,P0169,W08,445,26,2026-07-02
INV002386,P0758,W03,206,31,2026-07-14
INV002387,P0448,W06,109,58,2026-07-08
INV002388,P0185,W06,31,69,2026-07-22
INV002389,P0266,W07,12,23,2026-07-26
INV002390,P0094,W06,411,65,2026-07-04
INV002391,P0408,W07,3,80,2026-07-06
INV002392,P0552,W07,166,85,2026-07-27
INV002393,P0234,W01,301,85,2026-07-29
INV002394,P0230,W07,215,58,2026-07-29
INV002395,P0756,W02,432,73,2026-07-12
INV002396,P0017,W08,367,69,2026-07-12
INV002397,P0402,W08,446,50,2026-07-18
INV002398,P0795,W06,234,67,2026-07-03
INV002399,P0458,W02,495,56,2026-07-12
INV002400,P0175,W03,158,28,2026-07-27
INV002401,P0276,W02,330,27,2026-07-30
INV002402,P0585,W01,321,61,2026-07-28
INV002403,P0218,W01,145,25,2026-07-02
INV002404,P0275,W05,133,33,2026-07-28
INV002405,P0568,W02,401,79,2026-07-14
INV002406,P0578,W04,175,27,2026-07-18
INV002407,P0788,W04,360,80,2026-07-30
INV002408,P0650,W01,24,70,2026-07-11
INV002409,P0526,W07,353,85,2026-07-22
INV002410,P0661,W03,107,48,2026-07-30
INV002411,P0498,W03,8,71,2026-07-07
INV002412,P0551,W01,244,70,2026-07-19
INV002413,P0420,W08,79,96,2026-07-02
INV002414,P0059,W07,138,50,2026-07-22
INV002415,P0655,W05,79,86,2026-07-05
INV002416,P0255,W07,118,95,2026-07-04
INV002417,P0414,W04,454,89,2026-07-17
INV002418,P0767,W08,9,60,2026-07-05
INV002419,P0490,W07,257,45,2026-07-15
INV002420,P0642,W04,454,62,2026-07-09
INV002421,P0530,W07,206,93,2026-07-04
INV002422,P0291,W03,160,62,2026-07-10
INV002423,P0146,W06,335,61,2026-07-12
INV002424,P0694,W03,405,86,2026-07-31
INV002425,P0351,W04,102,91,2026-07-29
INV002426,P0509,W07,165,81,2026-07-12
