order_id,customer_id,product_id,quantity,unit_price,order_date,shipping_city,order_status
O004171,C02598,P0072,1,4327.35,2026-06-28 18:32:00,Pune,Shipped
O004172,C01255,P0579,4,8102.63,2026-03-24 04:57:00,Delhi,Returned
O004173,C00410,P0693,2,1638.87,2026-05-29 23:02:00,Chennai,Delivered
O004174,C00648,P0288,3,3932.63,2026-01-05 17:50:00,Kochi,Shipped
O004175,C01167,P0510,4,1916.1,2026-01-27 20:51:00,Mumbai,Delivered
O004176,C01275,P0435,3,1474.61,2026-03-01 07:02:00,Hyderabad,Returned
O004177,C00100,P0207,1,293.32,2026-01-09 20:09:00,Coimbatore,Delivered
O004178,C00713,P0410,1,4789.21,2026-02-27 20:46:00,Bengaluru,Delivered
O004179,C00410,P0266,1,4596.66,2026-06-15 09:35:00,Chennai,Delivered
O004180,C00951,P0400,2,8795.04,2026-01-29 09:34:00,Mumbai,Returned
O004181,C02036,P0404,2,8557.91,2026-01-06 01:41:00,Bengaluru,Delivered
O004182,C01192,P0416,4,4705.01,2026-01-20 21:03:00,Bengaluru,Delivered
O004183,C02301,P0321,3,1697.02,2026-02-24 01:19:00,Hyderabad,Returned
O004184,C01029,P0477,4,4461.51,2026-03-04 02:38:00,Pune,Processing
O004185,C00637,P0352,2,3229.8,2026-04-20 04:22:00,Delhi,Delivered
O004186,C00037,P0623,2,5792.3,2026-04-15 02:32:00,Kochi,Returned
O004187,C01101,P0343,2,746.07,2026-05-11 10:06:00,Coimbatore,Processing
O004188,C02650,P0124,2,9076.76,2026-04-22 07:41:00,Hyderabad,Shipped
O004189,C02651,P0661,4,936.39,2026-02-16 07:52:00,Coimbatore,Returned
O004190,C01708,P0642,2,752.0,2026-03-10 11:09:00,Bengaluru,Returned
O004191,C01776,P0168,2,3315.66,2026-04-05 21:24:00,Coimbatore,Shipped
O004192,C00514,P0341,2,5733.11,2026-04-28 23:59:00,Pune,Returned
O004193,C02157,P0269,1,6799.54,2026-05-05 14:31:00,Chennai,Returned
O004194,C00191,P0423,4,805.35,2026-03-23 10:27:00,Delhi,Processing
O004195,C02997,P0727,2,4067.4,2026-06-13 21:21:00,Bengaluru,Processing
O004196,C01164,P0274,3,6974.26,2026-01-18 15:27:00,Bengaluru,Returned
O004197,C00682,P0305,3,1076.57,2026-05-31 08:12:00,Kochi,Shipped
O004198,C00983,P0492,3,6612.82,2026-05-17 18:36:00,Bengaluru,Returned
O004199,C00305,P0430,1,2345.57,2026-01-15 22:26:00,Pune,Processing
O004200,C01025,P0638,2,5679.06,2026-05-02 01:25:00,Pune,Returned
O004201,C00159,P0612,4,3735.5,2026-06-17 03:48:00,Kochi,Shipped
O004202,C02517,P0092,4,4028.26,2026-02-09 17:24:00,Mumbai,Processing
O004203,C00224,P0525,2,1451.9,2026-01-01 17:44:00,Delhi,Shipped
O004204,C02837,P0049,4,5730.67,2026-03-16 13:12:00,Coimbatore,Delivered
O004205,C00532,P0777,2,3589.83,2026-04-15 17:39:00,Coimbatore,Processing
O004206,C02188,P0497,4,1834.78,2026-01-10 03:03:00,Coimbatore,Processing
O004207,C02143,P0773,1,8629.97,2026-03-07 08:20:00,Coimbatore,Shipped
O004208,C02499,P0769,1,4342.42,2026-06-17 17:26:00,Mumbai,Returned
O004209,C01711,P0593,4,1610.75,2026-03-27 00:10:00,Kochi,Processing
O004210,C01727,P0307,3,2471.27,2026-06-11 23:28:00,Hyderabad,Shipped
O004211,C00211,P0727,4,4067.4,2026-05-08 06:12:00,Mumbai,Delivered
O004212,C02713,P0479,1,6996.75,2026-02-17 18:36:00,Coimbatore,Shipped
O004213,C01882,P0714,2,2457.7,2026-05-26 18:10:00,Kochi,Delivered
O004214,C02508,P0593,3,1610.75,2026-02-27 16:21:00,Bengaluru,Returned
O004215,C01830,P0317,4,6564.28,2026-06-09 07:04:00,Hyderabad,Delivered
O004216,C02900,P0296,3,8312.94,2026-01-19 01:15:00,Hyderabad,Processing
O004217,C02923,P0549,2,1936.82,2026-05-05 18:47:00,Coimbatore,Processing
O004218,C02101,P0615,4,6966.89,2026-01-11 02:04:00,Bengaluru,Processing
O004219,C00572,P0307,3,2471.27,2026-01-19 18:06:00,Chennai,Returned
O004220,C02125,P0665,1,7169.18,2026-06-24 11:56:00,Delhi,Processing
O004221,C02014,P0018,4,7010.52,2026-05-11 18:25:00,Kochi,Processing
O004222,C02377,P0233,3,8252.74,2026-06-17 22:32:00,Bengaluru,Delivered
O004223,C02484,P0754,1,7723.16,2026-05-17 02:43:00,Delhi,Processing
O004224,C02997,P0628,2,1483.56,2026-03-26 01:31:00,Bengaluru,Shipped
O004225,C01448,P0435,2,1474.61,2026-05-16 16:20:00,Hyderabad,Delivered
O004226,C02511,P0329,4,141.36,2026-02-26 00:09:00,Mumbai,Returned
O004227,C01811,P0768,4,8965.31,2026-05-24 03:45:00,Chennai,Delivered
O004228,C02255,P0545,1,790.43,2026-03-04 01:22:00,Chennai,Processing
O004229,C01395,P0450,3,4833.69,2026-01-26 00:40:00,Delhi,Delivered
O004230,C00402,P0207,4,293.32,2026-05-30 20:40:00,Delhi,Returned
O004231,C00316,P0160,2,5876.12,2026-05-27 06:00:00,Mumbai,Shipped
O004232,C00492,P0545,4,790.43,2026-04-03 02:53:00,Kochi,Processing
O004233,C02586,P0136,3,9081.55,2026-02-24 05:01:00,Chennai,Processing
O004234,C02611,P0164,2,5943.35,2026-05-14 23:34:00,Hyderabad,Processing
O004235,C01744,P0010,3,9207.97,2026-03-26 07:01:00,Pune,Shipped
O004236,C01253,P0559,3,3769.77,2026-02-11 10:12:00,Mumbai,Returned
O004237,C02488,P0742,3,8185.79,2026-01-28 20:35:00,Pune,Returned
O004238,C01366,P0208,4,2092.25,2026-01-28 18:18:00,Hyderabad,Shipped
O004239,C01520,P0532,2,6385.3,2026-03-02 04:44:00,Delhi,Shipped
O004240,C00420,P0784,3,2111.47,2026-02-01 05:23:00,Delhi,Delivered
O004241,C01351,P0712,3,3112.13,2026-06-12 18:07:00,Mumbai,Returned
O004242,C02691,P0555,4,2733.2,2026-01-11 17:54:00,Hyderabad,Returned
O004243,C01579,P0319,4,8409.93,2026-03-09 02:01:00,Delhi,Delivered
O004244,C01557,P0694,1,614.19,2026-03-10 07:23:00,Pune,Processing
O004245,C01556,P0788,2,2185.3,2026-01-17 00:51:00,Bengaluru,Shipped
O004246,C00748,P0242,1,1599.95,2026-01-29 04:09:00,Kochi,Processing
O004247,C02126,P0016,2,9025.44,2026-03-17 23:14:00,Mumbai,Returned
O004248,C00368,P0662,1,8101.63,2026-03-18 02:40:00,Coimbatore,Returned
O004249,C01471,P0223,3,1097.95,2026-03-30 16:31:00,Pune,Processing
O004250,C01156,P0090,3,646.74,2026-04-27 09:46:00,Bengaluru,Returned
O004251,C01409,P0248,3,9033.86,2026-05-24 15:35:00,Chennai,Processing
O004252,C01581,P0511,4,791.85,2026-01-20 13:11:00,Hyderabad,Shipped
O004253,C01093,P0311,4,9144.98,2026-04-28 19:12:00,Bengaluru,Returned
O004254,C00818,P0241,1,7179.48,2026-01-22 19:35:00,Bengaluru,Returned
O004255,C01838,P0354,3,9782.15,2026-03-05 02:07:00,Bengaluru,Processing
O004256,C00820,P0334,4,3927.84,2026-01-14 17:00:00,Hyderabad,Processing
O004257,C02038,P0688,1,7463.85,2026-02-24 02:35:00,Kochi,Processing
O004258,C02371,P0223,4,1097.95,2026-05-26 05:09:00,Coimbatore,Returned
O004259,C02325,P0087,2,2098.71,2026-05-15 05:46:00,Pune,Returned
O004260,C02472,P0650,2,8079.24,2026-01-10 15:05:00,Delhi,Processing
O004261,C01071,P0047,4,8857.53,2026-03-27 15:55:00,Bengaluru,Delivered
O004262,C02316,P0800,4,9198.59,2026-03-20 23:20:00,Mumbai,Delivered
O004263,C00510,P0269,4,6799.54,2026-03-20 11:04:00,Delhi,Delivered
O004264,C02759,P0100,1,5501.88,2026-06-25 11:22:00,Kochi,Processing
O004265,C02510,P0779,2,1467.39,2026-01-19 18:45:00,Coimbatore,Processing
O004266,C02842,P0495,1,2593.21,2026-06-02 15:08:00,Chennai,Processing
O004267,C01645,P0089,3,6477.51,2026-03-06 15:15:00,Coimbatore,Processing
O004268,C02345,P0561,3,9754.52,2026-03-07 06:42:00,Chennai,Returned
O004269,C01552,P0775,2,1219.32,2026-01-22 00:44:00,Chennai,Returned
O004270,C02266,P0268,3,4813.91,2026-03-21 05:42:00,Pune,Delivered
O004271,C02967,P0513,3,5966.04,2026-05-24 23:19:00,Chennai,Delivered
O004272,C02345,P0240,3,5098.73,2026-01-28 20:40:00,Chennai,Delivered
O004273,C02010,P0288,4,3932.63,2026-02-01 17:26:00,Bengaluru,Returned
O004274,C01945,P0716,2,505.29,2026-01-02 17:48:00,Delhi,Processing
O004275,C02571,P0763,4,3914.29,2026-02-14 12:55:00,Kochi,Shipped
O004276,C02524,P0231,2,7092.41,2026-03-10 02:57:00,Delhi,Processing
O004277,C00989,P0091,3,8684.0,2026-06-21 01:24:00,Delhi,Delivered
O004278,C01123,P0474,4,8400.11,2026-01-27 06:58:00,Mumbai,Returned
O004279,C00317,P0266,2,4596.66,2026-03-24 09:10:00,Hyderabad,Delivered
O004280,C02416,P0533,3,9271.54,2026-01-05 17:50:00,Chennai,Delivered
O004281,C02926,P0696,4,916.89,2026-03-11 18:51:00,Kochi,Returned
O004282,C01940,P0709,2,104.31,2026-06-02 16:14:00,Pune,Returned
O004283,C00418,P0322,4,3075.32,2026-05-28 07:06:00,Kochi,Processing
O004284,C02856,P0795,2,4749.67,2026-04-03 04:54:00,Delhi,Returned
O004285,C02810,P0301,4,5462.61,2026-01-03 09:34:00,Mumbai,Returned
O004286,C01850,P0337,1,1994.97,2026-06-12 15:36:00,Bengaluru,Shipped
O004287,C01807,P0653,4,3849.13,2026-06-12 23:07:00,Kochi,Delivered
O004288,C01858,P0369,4,4587.77,2026-02-15 19:27:00,Hyderabad,Shipped
O004289,C01602,P0003,1,2300.34,2026-05-18 19:29:00,Hyderabad,Delivered
O004290,C00727,P0629,1,6100.1,2026-06-02 06:28:00,Mumbai,Shipped
O004291,C01729,P0593,2,1610.75,2026-04-06 10:40:00,Hyderabad,Shipped
O004292,C01365,P0175,4,4958.37,2026-05-21 17:49:00,Mumbai,Returned
O004293,C00564,P0016,2,9025.44,2026-01-18 04:48:00,Hyderabad,Processing
O004294,C01690,P0262,3,9830.21,2026-01-27 14:29:00,Bengaluru,Delivered
O004295,C01558,P0674,4,9237.26,2026-06-08 22:23:00,Delhi,Processing
O004296,C02329,P0347,3,6444.57,2026-05-10 07:06:00,Hyderabad,Delivered
O004297,C01125,P0489,1,2399.84,2026-02-25 19:55:00,Delhi,Delivered
O004298,C01209,P0707,3,3698.4,2026-03-08 23:44:00,Coimbatore,Shipped
O004299,C02089,P0150,4,2899.96,2026-03-09 07:11:00,Mumbai,Processing
O004300,C01642,P0496,2,9815.02,2026-06-01 14:30:00,Chennai,Delivered
O004301,C02730,P0074,4,2079.76,2026-01-31 08:06:00,Hyderabad,Returned
O004302,C02269,P0045,2,3896.94,2026-05-13 20:10:00,Pune,Shipped
O004303,C01782,P0071,4,5958.46,2026-02-09 04:24:00,Kochi,Processing
O004304,C01561,P0075,3,6747.45,2026-04-14 16:12:00,Delhi,Shipped
O004305,C02715,P0521,4,4330.23,2026-05-22 00:24:00,Chennai,Processing
O004306,C00273,P0447,1,4600.17,2026-04-08 05:37:00,Mumbai,Delivered
O004307,C02807,P0472,3,774.55,2026-04-18 06:20:00,Mumbai,Returned
O004308,C00604,P0615,2,6966.89,2026-02-27 19:04:00,Kochi,Shipped
O004309,C01010,P0749,1,786.6,2026-02-07 10:26:00,Pune,Returned
O004310,C01980,P0747,4,9438.22,2026-05-08 16:58:00,Mumbai,Shipped
O004311,C02358,P0449,1,9895.99,2026-01-01 22:42:00,Chennai,Processing
O004312,C02645,P0727,2,4067.4,2026-05-12 09:30:00,Hyderabad,Processing
O004313,C01510,P0121,4,934.55,2026-06-02 18:49:00,Delhi,Delivered
O004314,C00539,P0216,2,304.99,2026-06-21 02:11:00,Pune,Shipped
O004315,C02332,P0292,3,2004.02,2026-03-12 06:39:00,Delhi,Shipped
O004316,C02325,P0598,1,6993.13,2026-02-18 05:12:00,Pune,Processing
O004317,C01724,P0219,1,1397.47,2026-03-21 09:30:00,Chennai,Shipped
O004318,C02742,P0536,1,2548.41,2026-03-30 02:25:00,Chennai,Processing
O004319,C02428,P0517,3,9679.49,2026-06-21 06:12:00,Coimbatore,Returned
O004320,C02116,P0494,2,7697.7,2026-03-16 02:06:00,Hyderabad,Processing
O004321,C01677,P0717,4,9261.46,2026-04-01 01:55:00,Bengaluru,Processing
O004322,C02687,P0445,2,1947.25,2026-05-12 05:56:00,Chennai,Shipped
O004323,C00691,P0236,4,7351.26,2026-04-17 18:18:00,Hyderabad,Delivered
O004324,C01552,P0562,4,4622.5,2026-02-21 23:37:00,Chennai,Delivered
O004325,C00650,P0366,4,6806.89,2026-01-26 15:08:00,Kochi,Returned
O004326,C01860,P0423,3,805.35,2026-04-21 13:18:00,Delhi,Shipped
O004327,C00158,P0710,2,4772.38,2026-03-28 14:00:00,Bengaluru,Returned
O004328,C02313,P0064,3,3290.97,2026-03-11 13:03:00,Hyderabad,Returned
O004329,C02383,P0557,3,6068.55,2026-03-31 01:40:00,Hyderabad,Delivered
O004330,C01950,P0262,4,9830.21,2026-02-08 13:57:00,Bengaluru,Shipped
O004331,C01838,P0374,4,3617.37,2026-04-15 04:07:00,Bengaluru,Returned
O004332,C02279,P0661,2,936.39,2026-05-26 13:50:00,Mumbai,Delivered
O004333,C00577,P0578,1,6474.47,2026-01-01 17:16:00,Bengaluru,Returned
O004334,C01999,P0110,4,8676.8,2026-06-18 18:33:00,Coimbatore,Shipped
O004335,C01431,P0119,4,4834.82,2026-03-24 17:27:00,Delhi,Returned
O004336,C00084,P0564,2,3746.46,2026-02-13 14:29:00,Coimbatore,Shipped
O004337,C01938,P0287,1,1573.93,2026-03-12 22:28:00,Delhi,Delivered
O004338,C00333,P0740,2,9717.89,2026-04-12 08:16:00,Bengaluru,Delivered
O004339,C02018,P0692,4,1400.03,2026-04-21 06:09:00,Delhi,Returned
O004340,C00394,P0006,2,7768.45,2026-04-03 16:14:00,Delhi,Processing
O004341,C01880,P0128,1,238.74,2026-05-18 16:26:00,Delhi,Delivered
O004342,C01064,P0071,3,5958.46,2026-01-03 13:58:00,Bengaluru,Processing
O004343,C00022,P0572,3,6659.16,2026-04-12 19:17:00,Mumbai,Processing
O004344,C01347,P0485,3,7988.55,2026-03-23 06:06:00,Pune,Returned
O004345,C01791,P0713,4,3378.0,2026-04-12 08:41:00,Delhi,Delivered
O004346,C01472,P0336,4,2292.06,2026-01-04 20:17:00,Hyderabad,Delivered
O004347,C00212,P0633,4,2845.22,2026-06-05 19:08:00,Chennai,Processing
O004348,C02606,P0356,1,6296.35,2026-04-29 09:04:00,Hyderabad,Shipped
O004349,C02263,P0536,1,2548.41,2026-05-15 23:40:00,Coimbatore,Delivered
O004350,C02898,P0259,1,7345.66,2026-01-04 20:13:00,Coimbatore,Processing
O004351,C00841,P0410,3,4789.21,2026-03-09 11:19:00,Pune,Shipped
O004352,C02675,P0154,2,1912.1,2026-01-23 16:50:00,Delhi,Processing
O004353,C01396,P0092,1,4028.26,2026-06-16 13:44:00,Delhi,Returned
O004354,C02001,P0097,3,1527.35,2026-05-26 14:40:00,Kochi,Shipped
O004355,C02705,P0088,2,2657.13,2026-04-15 09:22:00,Mumbai,Shipped
O004356,C02691,P0712,4,3112.13,2026-02-17 03:37:00,Hyderabad,Returned
O004357,C01077,P0389,1,8090.99,2026-02-19 20:38:00,Chennai,Shipped
O004358,C01916,P0150,2,2899.96,2026-04-23 23:46:00,Pune,Processing
O004359,C01163,P0068,2,6389.9,2026-01-25 08:41:00,Kochi,Processing
O004360,C01803,P0294,1,5075.12,2026-04-19 18:01:00,Chennai,Returned
O004361,C01458,P0699,3,2063.28,2026-02-07 01:20:00,Chennai,Returned
O004362,C00152,P0183,4,4734.37,2026-04-08 14:47:00,Chennai,Processing
O004363,C00298,P0138,4,9745.55,2026-01-08 00:23:00,Coimbatore,Delivered
O004364,C02229,P0097,3,1527.35,2026-04-29 11:47:00,Coimbatore,Returned
O004365,C01625,P0575,2,9035.22,2026-01-17 17:16:00,Mumbai,Delivered
O004366,C00447,P0542,4,6397.18,2026-03-03 13:24:00,Coimbatore,Delivered
O004367,C00028,P0176,4,3653.54,2026-02-02 18:44:00,Hyderabad,Returned
O004368,C02745,P0568,4,3547.51,2026-01-13 08:45:00,Bengaluru,Processing
O004369,C02956,P0004,4,1339.91,2026-03-31 15:23:00,Hyderabad,Delivered
O004370,C00479,P0444,3,8281.1,2026-01-25 12:55:00,Coimbatore,Returned
O004371,C00194,P0180,3,6342.79,2026-02-24 21:48:00,Delhi,Returned
O004372,C02112,P0527,1,4964.39,2026-06-18 10:48:00,Coimbatore,Delivered
O004373,C00266,P0303,1,9525.43,2026-05-18 23:43:00,Coimbatore,Shipped
O004374,C01316,P0398,2,3448.99,2026-04-03 15:12:00,Kochi,Processing
O004375,C02952,P0674,4,9237.26,2026-06-02 01:13:00,Chennai,Returned
O004376,C02758,P0564,2,3746.46,2026-02-20 19:27:00,Bengaluru,Processing
O004377,C02943,P0308,1,4979.5,2026-06-12 08:44:00,Mumbai,Returned
O004378,C01117,P0217,1,3503.09,2026-03-22 15:33:00,Bengaluru,Delivered
O004379,C02524,P0477,3,4461.51,2026-04-27 11:40:00,Delhi,Shipped
O004380,C01068,P0604,4,6814.35,2026-02-21 09:47:00,Chennai,Shipped
O004381,C01512,P0066,2,5076.41,2026-01-03 18:43:00,Chennai,Shipped
O004382,C02087,P0373,1,9052.26,2026-06-14 04:29:00,Hyderabad,Shipped
O004383,C00360,P0340,4,2040.26,2026-02-12 18:15:00,Chennai,Delivered
O004384,C01865,P0404,2,8557.91,2026-06-21 15:11:00,Chennai,Returned
O004385,C01128,P0409,1,7152.62,2026-01-02 01:41:00,Coimbatore,Delivered
O004386,C02076,P0138,2,9745.55,2026-03-09 09:16:00,Bengaluru,Shipped
O004387,C02707,P0064,4,3290.97,2026-06-10 07:58:00,Bengaluru,Delivered
O004388,C02086,P0024,2,3347.34,2026-06-27 16:33:00,Coimbatore,Delivered
O004389,C02184,P0756,1,8540.93,2026-03-28 07:05:00,Chennai,Returned
O004390,C02554,P0506,3,6514.66,2026-01-17 20:49:00,Bengaluru,Returned
O004391,C00625,P0368,3,2406.81,2026-03-21 11:18:00,Delhi,Processing
O004392,C01567,P0063,3,9858.07,2026-06-28 20:53:00,Chennai,Returned
O004393,C01786,P0480,4,6933.43,2026-05-31 19:28:00,Delhi,Delivered
O004394,C00605,P0218,2,5916.82,2026-06-29 17:56:00,Pune,Processing
O004395,C00472,P0573,3,1786.29,2026-01-04 00:38:00,Kochi,Delivered
O004396,C01503,P0102,4,7184.15,2026-06-02 07:04:00,Pune,Processing
O004397,C00341,P0275,2,7489.31,2026-02-14 01:25:00,Mumbai,Shipped
O004398,C01325,P0437,3,4248.56,2026-03-22 05:44:00,Kochi,Shipped
O004399,C01725,P0385,2,4244.08,2026-04-15 08:51:00,Bengaluru,Shipped
O004400,C02866,P0460,4,4631.5,2026-01-19 10:48:00,Bengaluru,Returned
O004401,C02194,P0712,2,3112.13,2026-05-08 23:46:00,Mumbai,Delivered
O004402,C02167,P0200,4,8064.94,2026-02-05 13:20:00,Bengaluru,Shipped
O004403,C00508,P0763,4,3914.29,2026-05-10 17:45:00,Chennai,Shipped
O004404,C00847,P0620,1,7558.73,2026-03-10 10:31:00,Pune,Returned
O004405,C02847,P0737,3,4141.59,2026-04-30 13:19:00,Delhi,Shipped
O004406,C01352,P0145,4,2675.89,2026-02-16 12:55:00,Pune,Delivered
O004407,C01165,P0290,1,8671.94,2026-06-09 04:37:00,Pune,Processing
O004408,C00613,P0691,2,7534.79,2026-05-16 01:23:00,Hyderabad,Shipped
O004409,C00143,P0600,1,8512.12,2026-02-09 11:40:00,Coimbatore,Shipped
O004410,C00590,P0377,2,3179.76,2026-03-20 18:52:00,Mumbai,Processing
O004411,C02745,P0454,1,2095.86,2026-02-07 08:53:00,Bengaluru,Processing
O004412,C01980,P0596,4,3439.36,2026-05-19 16:58:00,Mumbai,Shipped
O004413,C02102,P0444,3,8281.1,2026-04-16 10:47:00,Pune,Processing
O004414,C00059,P0756,3,8540.93,2026-06-26 04:33:00,Delhi,Processing
O004415,C00040,P0243,3,1465.14,2026-03-17 08:19:00,Coimbatore,Processing
O004416,C01128,P0154,4,1912.1,2026-03-09 12:16:00,Coimbatore,Shipped
O004417,C00162,P0162,2,6800.39,2026-06-06 09:50:00,Chennai,Delivered
O004418,C01020,P0362,2,945.79,2026-01-27 22:13:00,Mumbai,Processing
O004419,C00995,P0302,4,2628.99,2026-05-18 06:19:00,Hyderabad,Returned
O004420,C00702,P0655,3,7096.19,2026-06-16 19:16:00,Chennai,Processing
O004421,C02181,P0351,2,2850.54,2026-05-18 21:23:00,Pune,Processing
O004422,C00364,P0191,3,8443.81,2026-06-04 11:56:00,Delhi,Returned
O004423,C02755,P0713,3,3378.0,2026-05-03 13:25:00,Hyderabad,Returned
O004424,C00100,P0409,2,7152.62,2026-03-14 09:36:00,Coimbatore,Delivered
O004425,C00440,P0079,3,3705.32,2026-02-19 06:06:00,Coimbatore,Delivered
O004426,C01111,P0326,1,6655.54,2026-02-27 16:17:00,Kochi,Shipped
O004427,C02016,P0108,4,8607.23,2026-05-24 10:37:00,Coimbatore,Processing
O004428,C01438,P0079,1,3705.32,2026-04-04 13:42:00,Delhi,Shipped
O004429,C01602,P0571,1,1762.72,2026-05-02 08:34:00,Hyderabad,Processing
O004430,C02322,P0192,4,8778.88,2026-04-28 12:31:00,Mumbai,Processing
O004431,C00578,P0293,2,9576.2,2026-06-26 18:29:00,Kochi,Shipped
O004432,C00699,P0581,3,7430.75,2026-05-05 06:18:00,Mumbai,Delivered
O004433,C02181,P0706,1,6473.34,2026-04-30 05:24:00,Pune,Returned
O004434,C02736,P0376,3,1363.04,2026-02-04 12:47:00,Hyderabad,Shipped
O004435,C01272,P0606,2,3619.28,2026-03-29 19:28:00,Bengaluru,Returned
O004436,C00940,P0188,4,6641.47,2026-03-17 03:30:00,Mumbai,Delivered
O004437,C00429,P0691,2,7534.79,2026-01-28 08:26:00,Hyderabad,Processing
O004438,C00447,P0120,4,6904.92,2026-05-02 06:52:00,Coimbatore,Returned
O004439,C02730,P0268,4,4813.91,2026-04-21 06:01:00,Hyderabad,Shipped
O004440,C00718,P0046,1,4649.6,2026-03-27 09:10:00,Coimbatore,Processing
O004441,C00993,P0133,2,7293.41,2026-06-14 09:06:00,Kochi,Returned
O004442,C02210,P0340,3,2040.26,2026-02-22 15:53:00,Pune,Processing
O004443,C00514,P0004,4,1339.91,2026-06-17 18:34:00,Pune,Delivered
O004444,C02607,P0389,2,8090.99,2026-01-06 20:29:00,Hyderabad,Shipped
O004445,C01805,P0169,3,8645.46,2026-01-26 12:21:00,Pune,Processing
O004446,C02653,P0747,3,9438.22,2026-02-08 07:27:00,Mumbai,Delivered
O004447,C01447,P0265,1,3344.68,2026-06-28 08:35:00,Kochi,Shipped
O004448,C01659,P0307,4,2471.27,2026-02-23 16:22:00,Pune,Delivered
O004449,C02375,P0039,4,6812.26,2026-03-11 03:04:00,Kochi,Shipped
O004450,C02403,P0263,3,3567.34,2026-04-10 18:23:00,Kochi,Delivered
O004451,C00261,P0611,1,7798.54,2026-01-28 04:47:00,Chennai,Delivered
O004452,C01843,P0606,3,3619.28,2026-02-07 14:37:00,Delhi,Processing
O004453,C00290,P0118,1,8483.91,2026-04-26 23:27:00,Chennai,Shipped
O004454,C01040,P0213,4,4276.85,2026-04-11 00:33:00,Pune,Shipped
O004455,C00025,P0534,1,440.62,2026-02-01 08:00:00,Mumbai,Delivered
O004456,C00434,P0507,4,8483.65,2026-01-24 18:06:00,Hyderabad,Delivered
O004457,C01704,P0237,2,3411.61,2026-01-20 07:40:00,Bengaluru,Processing
O004458,C02485,P0460,2,4631.5,2026-01-28 19:31:00,Bengaluru,Delivered
O004459,C02890,P0227,2,3442.57,2026-05-13 23:10:00,Bengaluru,Returned
O004460,C02590,P0799,1,206.59,2026-05-04 02:44:00,Delhi,Processing
O004461,C00137,P0399,4,2476.48,2026-05-01 03:55:00,Bengaluru,Processing
O004462,C02611,P0546,1,6578.76,2026-04-04 07:56:00,Hyderabad,Shipped
O004463,C02870,P0033,1,8396.28,2026-01-08 23:53:00,Delhi,Returned
O004464,C00940,P0696,3,916.89,2026-04-02 17:33:00,Mumbai,Shipped
O004465,C00316,P0777,1,3589.83,2026-04-22 05:07:00,Mumbai,Delivered
O004466,C02101,P0165,1,384.86,2026-04-16 20:10:00,Bengaluru,Processing
O004467,C01032,P0038,4,393.26,2026-03-03 14:06:00,Delhi,Processing
O004468,C00095,P0740,2,9717.89,2026-06-08 00:13:00,Mumbai,Shipped
O004469,C00473,P0101,4,8805.39,2026-01-03 20:36:00,Bengaluru,Delivered
O004470,C02669,P0595,1,3060.11,2026-04-14 13:18:00,Kochi,Returned
O004471,C01400,P0444,1,8281.1,2026-05-23 12:29:00,Hyderabad,Returned
O004472,C01033,P0146,3,8790.18,2026-03-28 11:29:00,Delhi,Shipped
O004473,C00359,P0530,1,9327.08,2026-06-07 01:14:00,Coimbatore,Processing
O004474,C02329,P0158,3,3560.08,2026-04-12 10:46:00,Hyderabad,Processing
O004475,C01001,P0097,4,1527.35,2026-06-07 16:32:00,Hyderabad,Shipped
O004476,C01328,P0502,3,692.24,2026-04-01 17:54:00,Bengaluru,Delivered
O004477,C00942,P0290,1,8671.94,2026-02-07 06:34:00,Coimbatore,Processing
O004478,C02493,P0358,2,8420.03,2026-05-05 09:18:00,Chennai,Returned
O004479,C01732,P0682,2,4013.05,2026-06-20 03:33:00,Chennai,Returned
O004480,C01949,P0713,3,3378.0,2026-04-01 11:14:00,Kochi,Returned
O004481,C00024,P0428,3,9462.57,2026-05-10 16:09:00,Delhi,Delivered
O004482,C01590,P0464,2,9923.66,2026-06-05 00:17:00,Coimbatore,Shipped
O004483,C01600,P0619,3,731.92,2026-01-09 17:35:00,Chennai,Shipped
O004484,C02088,P0097,3,1527.35,2026-05-27 12:36:00,Bengaluru,Delivered
O004485,C01106,P0414,3,1428.87,2026-06-02 19:57:00,Bengaluru,Returned
O004486,C00381,P0238,4,4446.17,2026-06-13 03:54:00,Mumbai,Returned
O004487,C02168,P0611,2,7798.54,2026-02-18 11:51:00,Hyderabad,Delivered
O004488,C01790,P0603,1,7378.66,2026-05-26 12:39:00,Mumbai,Returned
O004489,C01364,P0063,1,9858.07,2026-03-27 12:05:00,Pune,Delivered
O004490,C02713,P0307,4,2471.27,2026-05-29 22:07:00,Coimbatore,Delivered
O004491,C00754,P0160,3,5876.12,2026-01-30 11:25:00,Kochi,Returned
O004492,C00891,P0349,1,6832.72,2026-05-30 03:56:00,Delhi,Processing
O004493,C02831,P0553,3,3486.3,2026-05-26 02:06:00,Chennai,Shipped
O004494,C02417,P0541,1,5901.19,2026-01-16 08:46:00,Coimbatore,Delivered
O004495,C00448,P0744,1,2393.06,2026-06-03 15:52:00,Mumbai,Shipped
O004496,C00810,P0602,4,8981.46,2026-02-10 10:54:00,Kochi,Processing
O004497,C02931,P0033,3,8396.28,2026-01-05 19:48:00,Mumbai,Shipped
O004498,C01802,P0255,2,2214.97,2026-02-14 13:04:00,Delhi,Delivered
O004499,C02965,P0570,1,1364.83,2026-05-11 06:01:00,Kochi,Returned
O004500,C00828,P0186,3,5553.84,2026-04-14 23:14:00,Coimbatore,Processing
