transaction_id,store_id,product_id,customer_id,quantity,unit_price,transaction_date,payment_method
T007129,S001,P0329,C00795,4,141.36,2026-04-27 09:12:00,UPI
T007130,S023,P0763,C00930,4,3914.29,2026-03-23 11:58:00,Wallet
T007131,S006,P0720,C00119,4,8925.71,2026-01-29 08:05:00,UPI
T007132,S024,P0688,C00887,2,7463.85,2026-03-26 18:21:00,Cash
T007133,S025,P0532,C02490,2,6385.3,2026-04-27 04:38:00,Card
T007134,S016,P0233,C02655,4,8252.74,2026-05-06 04:12:00,Cash
T007135,S020,P0431,C02014,4,5205.67,2026-04-27 09:04:00,Cash
T007136,S011,P0385,C01590,5,4244.08,2026-02-20 00:43:00,Card
T007137,S025,P0191,C01136,1,8443.81,2026-06-14 14:30:00,Cash
T007138,S014,P0518,C01159,2,891.16,2026-05-22 19:06:00,UPI
T007139,S016,P0499,C01808,3,3884.48,2026-01-31 03:36:00,Cash
T007140,S011,P0448,C01412,5,1800.07,2026-04-09 09:14:00,Wallet
T007141,S010,P0563,C01523,4,6057.9,2026-01-09 06:55:00,Cash
T007142,S006,P0090,C02849,5,646.74,2026-03-20 07:06:00,Cash
T007143,S008,P0141,C01837,5,9316.54,2026-06-01 17:11:00,Cash
T007144,S021,P0396,C02205,2,2039.28,2026-05-14 02:13:00,Cash
T007145,S005,P0094,C01633,3,5013.87,2026-05-10 16:50:00,Card
T007146,S007,P0684,C02136,4,9893.76,2026-02-22 18:43:00,Cash
T007147,S015,P0111,C00355,5,9271.32,2026-05-01 15:07:00,Wallet
T007148,S009,P0544,C01611,2,9870.55,2026-06-16 12:15:00,UPI
T007149,S016,P0281,C01166,5,8900.67,2026-05-12 07:35:00,Wallet
T007150,S014,P0452,C01232,4,8196.17,2026-03-01 07:19:00,Card
T007151,S001,P0599,C01826,1,1062.46,2026-04-14 09:41:00,Card
T007152,S015,P0069,C02146,5,2943.82,2026-05-02 15:20:00,Card
T007153,S014,P0510,C01993,5,1916.1,2026-01-04 08:34:00,UPI
T007154,S017,P0420,C02734,5,6488.01,2026-01-25 07:56:00,Wallet
T007155,S024,P0449,C02735,3,9895.99,2026-01-03 20:39:00,Card
T007156,S022,P0010,C01354,1,9207.97,2026-01-04 21:15:00,Cash
T007157,S013,P0482,C02192,3,3807.98,2026-01-29 11:54:00,Card
T007158,S007,P0148,C00286,4,1255.74,2026-02-19 17:29:00,Cash
T007159,S003,P0791,C01667,3,7042.88,2026-06-13 14:18:00,Wallet
T007160,S008,P0326,C00465,3,6655.54,2026-01-06 06:21:00,UPI
T007161,S003,P0136,C00261,3,9081.55,2026-05-20 04:21:00,Card
T007162,S021,P0730,C02136,2,3102.76,2026-04-12 04:32:00,Wallet
T007163,S024,P0639,C00193,5,4253.9,2026-03-31 09:01:00,Wallet
T007164,S011,P0677,C02085,4,3602.54,2026-02-12 01:20:00,UPI
T007165,S014,P0655,C01039,4,7096.19,2026-03-09 02:18:00,UPI
T007166,S025,P0105,C02025,1,5394.62,2026-06-17 05:48:00,Cash
T007167,S014,P0581,C00971,5,7430.75,2026-03-01 02:54:00,Wallet
T007168,S012,P0038,C00439,3,393.26,2026-06-06 01:11:00,Card
T007169,S003,P0189,C01588,3,2622.12,2026-06-17 12:09:00,Card
T007170,S011,P0270,C01581,3,8731.95,2026-04-26 15:45:00,Card
T007171,S012,P0705,C02696,5,3427.16,2026-02-04 00:14:00,Wallet
T007172,S011,P0575,C01853,2,9035.22,2026-03-10 09:32:00,UPI
T007173,S005,P0389,C02225,2,8090.99,2026-01-17 00:40:00,UPI
T007174,S023,P0185,C00652,4,5277.61,2026-01-15 23:33:00,UPI
T007175,S017,P0085,C00878,1,7989.74,2026-05-07 23:32:00,UPI
T007176,S024,P0062,C00587,1,2738.53,2026-06-01 09:17:00,Cash
T007177,S002,P0616,C02126,1,3900.2,2026-01-26 19:17:00,Cash
T007178,S011,P0454,C02809,3,2095.86,2026-02-25 05:26:00,Cash
T007179,S008,P0458,C02804,4,3532.14,2026-03-11 12:40:00,Cash
T007180,S005,P0704,C02643,2,4131.24,2026-03-03 18:48:00,Card
T007181,S007,P0235,C02484,1,1653.62,2026-06-14 02:34:00,Card
T007182,S018,P0679,C02893,1,4970.26,2026-01-16 21:12:00,Card
T007183,S024,P0426,C01599,5,9983.21,2026-05-04 21:01:00,Cash
T007184,S012,P0639,C02120,2,4253.9,2026-03-21 03:22:00,UPI
T007185,S020,P0537,C01113,4,1254.63,2026-06-12 04:55:00,Wallet
T007186,S015,P0212,C00567,5,2394.87,2026-02-06 09:27:00,Cash
T007187,S014,P0523,C01118,3,4689.15,2026-05-20 15:53:00,Card
T007188,S015,P0486,C00439,2,4214.23,2026-01-08 20:02:00,UPI
T007189,S010,P0641,C00589,3,2773.24,2026-05-23 16:12:00,Wallet
T007190,S012,P0625,C02152,3,5109.87,2026-02-08 13:18:00,UPI
T007191,S013,P0617,C00252,4,1083.47,2026-03-07 19:36:00,UPI
T007192,S017,P0588,C01217,4,6830.81,2026-04-15 06:59:00,Card
T007193,S014,P0056,C01707,2,4337.67,2026-02-16 06:03:00,Cash
T007194,S017,P0416,C02952,3,4705.01,2026-04-06 02:40:00,Wallet
T007195,S025,P0182,C01097,3,5319.06,2026-05-07 10:11:00,Cash
T007196,S005,P0399,C00994,1,2476.48,2026-02-06 06:19:00,Cash
T007197,S019,P0144,C02816,1,9682.77,2026-03-16 00:28:00,Card
T007198,S008,P0470,C01253,5,205.3,2026-03-09 23:41:00,UPI
T007199,S022,P0604,C02113,1,6814.35,2026-06-15 22:59:00,UPI
T007200,S006,P0147,C00567,1,7130.53,2026-02-24 05:53:00,UPI
T007201,S005,P0350,C02687,1,5219.84,2026-04-18 03:24:00,Cash
T007202,S017,P0081,C00862,4,3253.67,2026-01-28 18:12:00,Cash
T007203,S004,P0033,C01330,3,8396.28,2026-06-09 01:45:00,Wallet
T007204,S008,P0686,C01360,2,8846.41,2026-01-10 06:34:00,Wallet
T007205,S015,P0009,C00006,5,3085.29,2026-03-20 13:03:00,Wallet
T007206,S020,P0488,C01523,1,9348.84,2026-05-15 14:43:00,UPI
T007207,S006,P0769,C00190,2,4342.42,2026-01-26 23:28:00,Card
T007208,S016,P0743,C01766,1,2117.79,2026-04-08 07:20:00,Card
T007209,S024,P0294,C01902,5,5075.12,2026-01-13 16:12:00,Cash
T007210,S015,P0246,C00659,4,938.3,2026-01-04 05:05:00,Cash
T007211,S009,P0545,C01269,4,790.43,2026-05-20 13:37:00,Card
T007212,S005,P0080,C00254,2,7488.69,2026-04-25 23:42:00,Card
T007213,S009,P0238,C02232,3,4446.17,2026-06-17 05:47:00,Card
T007214,S016,P0458,C02930,4,3532.14,2026-01-15 05:10:00,Card
T007215,S011,P0057,C01457,5,657.85,2026-01-09 01:05:00,Card
T007216,S024,P0080,C02544,4,7488.69,2026-06-02 11:26:00,Cash
T007217,S020,P0781,C01398,5,5370.5,2026-03-02 13:20:00,Wallet
T007218,S009,P0559,C00609,2,3769.77,2026-04-17 04:37:00,Card
T007219,S005,P0096,C00558,1,8076.83,2026-01-18 19:29:00,Cash
T007220,S020,P0375,C02054,5,1939.64,2026-04-03 06:42:00,Card
T007221,S023,P0754,C02527,2,7723.16,2026-04-15 18:33:00,Card
T007222,S004,P0022,C01955,5,1191.13,2026-05-30 01:03:00,Cash
T007223,S015,P0114,C00523,3,4586.29,2026-01-03 11:34:00,UPI
T007224,S002,P0679,C01690,4,4970.26,2026-04-30 16:14:00,Wallet
T007225,S010,P0511,C02539,2,791.85,2026-06-04 10:41:00,Cash
T007226,S024,P0730,C01408,3,3102.76,2026-01-08 02:02:00,Wallet
T007227,S015,P0334,C02680,5,3927.84,2026-01-25 16:53:00,UPI
T007228,S012,P0106,C00945,1,176.87,2026-03-04 04:39:00,Wallet
T007229,S004,P0540,C01993,2,6948.18,2026-03-27 19:13:00,UPI
T007230,S013,P0134,C01223,2,4143.39,2026-01-04 00:53:00,Cash
T007231,S008,P0325,C02464,4,9797.44,2026-04-29 07:22:00,Cash
T007232,S012,P0438,C02165,3,3327.19,2026-06-07 15:45:00,Card
T007233,S019,P0726,C00408,1,1737.63,2026-01-23 06:28:00,UPI
T007234,S022,P0197,C01419,5,1254.11,2026-01-09 22:20:00,Cash
T007235,S005,P0516,C02917,4,6096.93,2026-04-26 05:51:00,Wallet
T007236,S023,P0195,C02791,2,873.38,2026-02-11 03:11:00,Wallet
T007237,S016,P0359,C00142,2,2458.76,2026-01-28 06:58:00,UPI
T007238,S010,P0621,C00634,4,8632.83,2026-05-19 12:59:00,Card
T007239,S008,P0114,C00028,2,4586.29,2026-05-25 01:24:00,Wallet
T007240,S001,P0167,C02115,5,3360.33,2026-05-11 16:07:00,Wallet
T007241,S024,P0256,C01781,4,5260.23,2026-01-20 22:21:00,Cash
T007242,S013,P0583,C02022,1,3175.91,2026-04-10 16:55:00,Cash
T007243,S001,P0593,C02910,5,1610.75,2026-02-06 06:20:00,UPI
T007244,S008,P0577,C01658,3,994.37,2026-01-31 00:51:00,Card
T007245,S007,P0354,C01696,2,9782.15,2026-03-06 10:47:00,Cash
T007246,S003,P0028,C00706,1,225.58,2026-03-13 13:54:00,UPI
T007247,S022,P0521,C01932,1,4330.23,2026-01-29 16:55:00,UPI
T007248,S005,P0005,C00165,5,6938.1,2026-01-29 19:26:00,Card
T007249,S008,P0131,C00226,3,7488.79,2026-02-12 18:40:00,Card
T007250,S018,P0768,C00684,1,8965.31,2026-01-18 16:10:00,Card
T007251,S013,P0590,C02943,3,3157.03,2026-01-02 15:31:00,UPI
T007252,S001,P0542,C02340,5,6397.18,2026-03-07 10:27:00,Cash
T007253,S015,P0435,C01569,1,1474.61,2026-03-04 13:53:00,UPI
T007254,S016,P0016,C00378,3,9025.44,2026-01-14 04:56:00,Card
T007255,S019,P0270,C01908,3,8731.95,2026-02-27 10:17:00,UPI
T007256,S007,P0788,C00499,4,2185.3,2026-03-17 04:29:00,UPI
T007257,S002,P0402,C01716,3,5371.29,2026-02-17 12:18:00,Wallet
T007258,S012,P0528,C02175,5,3900.97,2026-02-06 03:10:00,Wallet
T007259,S006,P0735,C01760,1,5391.49,2026-06-15 13:33:00,Wallet
T007260,S001,P0202,C00497,4,8603.22,2026-01-04 04:55:00,Card
T007261,S023,P0357,C00218,2,4375.29,2026-03-29 06:10:00,Cash
T007262,S007,P0349,C00064,4,6832.72,2026-02-24 20:03:00,Card
T007263,S023,P0760,C01897,1,308.96,2026-03-11 02:48:00,Cash
T007264,S022,P0159,C01128,1,8365.04,2026-02-06 22:40:00,Wallet
T007265,S014,P0624,C01054,3,8528.36,2026-01-05 19:54:00,Cash
T007266,S013,P0391,C02199,4,828.94,2026-03-11 10:24:00,Wallet
T007267,S014,P0407,C02603,3,1756.59,2026-04-25 16:11:00,UPI
T007268,S010,P0285,C00680,5,8360.15,2026-02-16 12:49:00,UPI
T007269,S023,P0018,C00021,1,7010.52,2026-06-07 00:46:00,UPI
T007270,S007,P0217,C01817,3,3503.09,2026-02-23 23:01:00,Wallet
T007271,S024,P0523,C01111,4,4689.15,2026-02-16 14:21:00,UPI
T007272,S017,P0018,C01945,2,7010.52,2026-06-14 21:21:00,Card
T007273,S011,P0196,C00740,2,4393.61,2026-04-01 10:46:00,Card
T007274,S025,P0229,C01970,4,9936.26,2026-01-25 07:40:00,Card
T007275,S007,P0658,C02992,2,6391.79,2026-02-03 16:03:00,Card
T007276,S004,P0276,C01350,1,6054.84,2026-04-15 02:41:00,Cash
T007277,S016,P0283,C00486,4,8716.22,2026-06-16 15:53:00,Wallet
T007278,S014,P0378,C01892,5,4747.29,2026-06-04 10:14:00,Wallet
T007279,S002,P0081,C00174,1,3253.67,2026-05-23 00:49:00,UPI
T007280,S004,P0360,C02452,1,5243.78,2026-06-23 04:34:00,Wallet
T007281,S016,P0167,C02639,3,3360.33,2026-03-11 11:46:00,Card
T007282,S010,P0639,C00882,2,4253.9,2026-06-27 12:15:00,UPI
T007283,S013,P0293,C00230,2,9576.2,2026-05-30 18:26:00,Wallet
T007284,S023,P0231,C00354,3,7092.41,2026-03-31 03:49:00,Cash
T007285,S002,P0649,C01438,5,9469.45,2026-04-08 01:15:00,UPI
T007286,S016,P0516,C01970,3,6096.93,2026-02-03 03:36:00,Cash
T007287,S023,P0472,C01346,1,774.55,2026-01-28 19:37:00,Card
T007288,S024,P0113,C02085,2,3582.38,2026-06-20 03:46:00,Card
T007289,S022,P0198,C02012,1,6947.88,2026-03-23 18:19:00,Cash
T007290,S018,P0282,C01050,4,119.65,2026-05-29 03:06:00,Cash
T007291,S021,P0017,C00432,2,9248.9,2026-02-13 14:40:00,UPI
T007292,S023,P0251,C02075,3,7031.92,2026-05-19 13:48:00,Cash
T007293,S006,P0112,C02250,3,8260.57,2026-06-29 09:44:00,Card
T007294,S011,P0165,C01651,3,384.86,2026-06-05 18:17:00,Wallet
T007295,S015,P0048,C00270,4,1430.43,2026-04-16 08:42:00,Card
T007296,S003,P0235,C01996,1,1653.62,2026-05-03 18:58:00,UPI
T007297,S013,P0433,C01481,2,4344.05,2026-04-20 17:32:00,UPI
T007298,S016,P0355,C01207,5,2048.08,2026-06-22 14:22:00,UPI
T007299,S008,P0189,C01938,5,2622.12,2026-02-02 07:18:00,UPI
T007300,S005,P0643,C00156,5,7801.9,2026-04-29 12:56:00,Wallet
T007301,S015,P0169,C02652,4,8645.46,2026-01-16 00:19:00,Cash
T007302,S020,P0429,C02980,5,6574.5,2026-05-09 17:56:00,UPI
T007303,S010,P0445,C02848,1,1947.25,2026-03-10 10:38:00,UPI
T007304,S013,P0518,C01777,5,891.16,2026-04-27 08:50:00,UPI
T007305,S013,P0626,C01473,4,4287.21,2026-01-07 17:26:00,UPI
T007306,S018,P0087,C02278,2,2098.71,2026-03-01 14:57:00,Card
T007307,S016,P0090,C02893,1,646.74,2026-06-18 19:01:00,Cash
T007308,S008,P0515,C01765,3,7243.57,2026-01-23 19:16:00,Cash
T007309,S019,P0576,C00973,1,6691.73,2026-01-29 19:31:00,Wallet
T007310,S023,P0330,C00915,2,5601.33,2026-01-09 16:44:00,Wallet
T007311,S019,P0203,C00463,3,6531.42,2026-03-16 21:09:00,Card
T007312,S014,P0514,C02579,5,4318.77,2026-05-26 04:27:00,UPI
T007313,S004,P0529,C02811,4,4146.0,2026-01-22 14:55:00,Wallet
T007314,S018,P0328,C02650,4,9147.78,2026-03-18 01:29:00,Wallet
T007315,S022,P0224,C01026,3,2422.72,2026-01-13 13:46:00,Cash
T007316,S022,P0606,C01565,3,3619.28,2026-05-27 18:03:00,Card
T007317,S025,P0177,C00118,4,4946.27,2026-02-21 13:24:00,Card
T007318,S025,P0347,C01406,5,6444.57,2026-06-05 21:20:00,Card
T007319,S012,P0056,C00045,2,4337.67,2026-02-02 06:44:00,UPI
T007320,S025,P0680,C02879,5,4165.12,2026-03-25 07:51:00,Wallet
T007321,S009,P0378,C01662,2,4747.29,2026-03-13 18:26:00,Cash
T007322,S017,P0632,C00397,1,6060.23,2026-03-10 17:24:00,Cash
T007323,S018,P0239,C01189,5,8363.65,2026-04-22 09:13:00,Card
T007324,S015,P0088,C02491,2,2657.13,2026-04-25 01:20:00,Card
T007325,S007,P0464,C01813,5,9923.66,2026-05-10 05:23:00,Cash
T007326,S022,P0049,C02035,5,5730.67,2026-01-31 07:38:00,Card
T007327,S018,P0141,C02056,1,9316.54,2026-05-27 18:00:00,UPI
T007328,S003,P0396,C02713,4,2039.28,2026-04-16 10:52:00,Wallet
T007329,S004,P0463,C02726,1,7009.64,2026-03-12 14:44:00,UPI
T007330,S006,P0232,C01166,1,9748.13,2026-02-17 05:03:00,UPI
T007331,S003,P0504,C00897,4,2455.83,2026-01-03 05:44:00,Wallet
T007332,S025,P0319,C01309,4,8409.93,2026-01-17 05:40:00,Cash
T007333,S003,P0109,C01941,5,8805.73,2026-02-21 16:46:00,Cash
T007334,S001,P0655,C02165,1,7096.19,2026-06-25 05:03:00,UPI
T007335,S008,P0029,C00063,1,4435.78,2026-01-04 12:15:00,Card
T007336,S024,P0061,C02815,2,6610.9,2026-03-26 00:03:00,UPI
T007337,S001,P0283,C02243,5,8716.22,2026-02-23 07:26:00,Cash
T007338,S024,P0009,C00327,1,3085.29,2026-01-01 02:04:00,Card
T007339,S006,P0790,C02632,5,6990.61,2026-01-06 00:37:00,UPI
T007340,S024,P0364,C02706,5,9198.25,2026-05-21 17:42:00,UPI
T007341,S025,P0595,C00615,4,3060.11,2026-04-07 08:29:00,Wallet
T007342,S008,P0151,C01092,3,5217.03,2026-03-16 13:45:00,Wallet
T007343,S011,P0728,C01723,3,134.65,2026-04-27 08:10:00,Wallet
T007344,S014,P0078,C02121,3,9351.9,2026-06-01 03:47:00,UPI
T007345,S024,P0383,C02820,5,6977.34,2026-06-06 00:09:00,Card
T007346,S020,P0212,C01627,3,2394.87,2026-01-01 17:37:00,Wallet
T007347,S021,P0317,C01997,1,6564.28,2026-05-14 19:30:00,UPI
T007348,S024,P0299,C02111,4,4425.47,2026-05-26 03:04:00,UPI
T007349,S025,P0618,C00759,5,4111.77,2026-02-01 08:36:00,UPI
T007350,S017,P0524,C00919,2,5664.21,2026-01-31 13:51:00,Card
T007351,S014,P0764,C01540,3,9223.74,2026-01-01 00:47:00,UPI
T007352,S021,P0581,C01926,5,7430.75,2026-05-29 03:09:00,Wallet
T007353,S013,P0557,C00289,2,6068.55,2026-04-09 19:22:00,Wallet
T007354,S019,P0422,C02800,5,7879.15,2026-06-10 05:11:00,UPI
T007355,S019,P0395,C02989,5,3463.19,2026-03-02 04:44:00,Card
T007356,S015,P0747,C02938,4,9438.22,2026-06-25 16:52:00,UPI
T007357,S023,P0692,C02058,4,1400.03,2026-02-21 15:35:00,Wallet
T007358,S018,P0364,C01868,3,9198.25,2026-05-29 22:58:00,Wallet
T007359,S015,P0381,C02446,4,4277.41,2026-05-17 19:42:00,Cash
T007360,S014,P0615,C01901,4,6966.89,2026-04-28 21:05:00,Wallet
T007361,S001,P0220,C02834,5,8346.5,2026-01-12 13:15:00,UPI
T007362,S024,P0474,C01303,1,8400.11,2026-01-03 18:29:00,Wallet
T007363,S021,P0538,C00546,2,7089.09,2026-03-28 10:14:00,Card
T007364,S008,P0800,C01946,2,9198.59,2026-05-20 02:48:00,Card
T007365,S023,P0286,C01916,3,5096.16,2026-05-21 14:30:00,UPI
T007366,S014,P0681,C02945,2,7716.53,2026-05-03 08:48:00,Wallet
T007367,S011,P0576,C02049,4,6691.73,2026-04-10 08:21:00,Wallet
T007368,S021,P0054,C01830,2,8384.65,2026-01-11 01:43:00,Cash
T007369,S024,P0268,C01650,1,4813.91,2026-01-06 20:22:00,Cash
T007370,S007,P0160,C00334,4,5876.12,2026-05-31 17:34:00,Card
T007371,S001,P0069,C01019,2,2943.82,2026-03-12 23:21:00,Cash
T007372,S019,P0527,C01798,5,4964.39,2026-02-26 08:30:00,Card
T007373,S001,P0644,C02081,5,196.65,2026-04-22 04:03:00,Card
T007374,S019,P0732,C02770,2,5381.3,2026-01-25 08:20:00,Cash
T007375,S020,P0342,C02048,4,6631.4,2026-04-25 02:48:00,Card
T007376,S018,P0057,C02098,5,657.85,2026-01-25 17:51:00,Card
T007377,S015,P0511,C02801,1,791.85,2026-01-22 10:51:00,UPI
T007378,S024,P0712,C02754,5,3112.13,2026-01-24 22:36:00,UPI
T007379,S022,P0428,C00522,2,9462.57,2026-06-04 18:57:00,UPI
T007380,S025,P0355,C01156,2,2048.08,2026-06-15 12:36:00,Cash
T007381,S019,P0301,C02559,1,5462.61,2026-06-27 08:50:00,Wallet
T007382,S021,P0318,C01861,1,9340.72,2026-03-26 17:06:00,Cash
T007383,S004,P0555,C01627,4,2733.2,2026-02-06 19:34:00,UPI
T007384,S010,P0721,C01802,2,4538.97,2026-03-21 05:07:00,Cash
T007385,S009,P0600,C01545,2,8512.12,2026-01-05 06:27:00,Card
T007386,S020,P0433,C01531,1,4344.05,2026-06-12 08:52:00,Cash
T007387,S021,P0107,C01711,2,992.48,2026-06-20 00:24:00,Wallet
T007388,S001,P0467,C00732,3,5109.04,2026-01-18 12:23:00,Wallet
T007389,S002,P0168,C02293,4,3315.66,2026-02-22 11:03:00,UPI
T007390,S004,P0731,C01011,2,5565.29,2026-03-03 09:28:00,Cash
T007391,S002,P0408,C01737,4,5035.02,2026-04-16 14:01:00,UPI
T007392,S017,P0694,C02539,1,614.19,2026-01-08 15:14:00,Wallet
T007393,S001,P0122,C01904,1,8775.26,2026-03-24 12:48:00,Cash
T007394,S019,P0342,C02932,5,6631.4,2026-05-28 20:43:00,Card
T007395,S003,P0734,C00185,4,8745.49,2026-06-02 08:32:00,UPI
T007396,S008,P0154,C00707,1,1912.1,2026-03-14 19:51:00,UPI
T007397,S002,P0569,C02387,4,3008.24,2026-06-30 09:19:00,Cash
T007398,S013,P0036,C00782,3,1558.0,2026-04-14 14:44:00,UPI
T007399,S008,P0650,C00369,4,8079.24,2026-04-24 05:03:00,Cash
T007400,S003,P0093,C01977,3,5751.64,2026-01-14 03:15:00,Cash
T007401,S010,P0418,C01415,3,8063.59,2026-01-15 18:47:00,Cash
T007402,S007,P0088,C00751,2,2657.13,2026-02-05 09:06:00,Cash
T007403,S014,P0373,C02405,1,9052.26,2026-06-14 00:32:00,Cash
T007404,S012,P0764,C02539,1,9223.74,2026-02-05 18:24:00,Wallet
T007405,S023,P0416,C00793,1,4705.01,2026-01-24 23:30:00,Card
T007406,S017,P0392,C00819,2,1508.78,2026-05-10 05:11:00,Wallet
T007407,S013,P0733,C01261,5,9425.26,2026-02-05 22:16:00,Cash
T007408,S010,P0020,C00224,4,2220.31,2026-02-26 17:31:00,Cash
T007409,S011,P0214,C01334,2,2750.7,2026-04-25 20:21:00,UPI
T007410,S014,P0066,C02322,1,5076.41,2026-03-15 00:02:00,Cash
T007411,S015,P0237,C01629,3,3411.61,2026-02-08 13:20:00,UPI
T007412,S020,P0403,C02668,4,9771.12,2026-02-06 01:08:00,Wallet
T007413,S016,P0641,C02780,4,2773.24,2026-05-16 11:49:00,UPI
T007414,S010,P0213,C01085,1,4276.85,2026-05-09 02:23:00,Cash
T007415,S018,P0154,C01123,3,1912.1,2026-05-08 08:56:00,Wallet
T007416,S022,P0282,C02392,1,119.65,2026-06-26 11:05:00,Cash
T007417,S019,P0222,C01418,1,1377.06,2026-02-04 15:57:00,UPI
T007418,S012,P0685,C01088,2,3601.0,2026-02-28 12:14:00,UPI
T007419,S013,P0534,C01136,1,440.62,2026-06-13 06:34:00,Card
T007420,S023,P0613,C00629,5,1307.31,2026-04-16 10:38:00,Cash
T007421,S012,P0653,C02998,4,3849.13,2026-02-10 07:35:00,UPI
T007422,S015,P0799,C00838,2,206.59,2026-03-30 15:30:00,UPI
T007423,S020,P0051,C00142,3,3973.71,2026-01-05 00:17:00,UPI
T007424,S025,P0178,C01759,3,5673.27,2026-03-17 02:58:00,Card
T007425,S023,P0529,C01087,4,4146.0,2026-02-10 21:09:00,UPI
T007426,S004,P0751,C02499,5,7293.97,2026-01-25 19:06:00,Card
T007427,S002,P0663,C00071,3,4847.59,2026-02-05 18:49:00,UPI
T007428,S019,P0393,C00866,2,533.66,2026-06-29 11:19:00,Card
T007429,S005,P0675,C00999,4,8934.69,2026-01-28 18:44:00,Cash
T007430,S018,P0597,C00902,2,3970.52,2026-01-30 23:26:00,Wallet
T007431,S004,P0370,C02006,1,3461.2,2026-04-18 02:22:00,Card
T007432,S024,P0726,C01201,5,1737.63,2026-06-10 06:01:00,UPI
T007433,S001,P0144,C02093,2,9682.77,2026-06-11 11:10:00,UPI
T007434,S025,P0438,C00710,2,3327.19,2026-03-30 19:16:00,UPI
T007435,S006,P0525,C00868,5,1451.9,2026-01-05 09:47:00,Cash
T007436,S016,P0373,C00475,4,9052.26,2026-06-20 13:34:00,UPI
T007437,S004,P0506,C01844,4,6514.66,2026-01-30 01:04:00,Wallet
T007438,S003,P0009,C02013,5,3085.29,2026-01-16 15:51:00,UPI
T007439,S005,P0484,C00577,5,8222.21,2026-06-04 05:54:00,Card
T007440,S019,P0234,C02881,3,1752.76,2026-02-26 01:53:00,UPI
T007441,S012,P0255,C02997,2,2214.97,2026-03-09 14:33:00,Card
T007442,S012,P0085,C01530,2,7989.74,2026-04-15 00:48:00,Wallet
T007443,S015,P0172,C02916,5,9652.99,2026-01-14 02:54:00,Card
T007444,S023,P0736,C01275,3,3312.16,2026-02-02 19:10:00,UPI
T007445,S019,P0790,C01117,1,6990.61,2026-03-04 17:49:00,Cash
T007446,S022,P0107,C01092,4,992.48,2026-02-06 15:38:00,Wallet
T007447,S006,P0093,C01758,5,5751.64,2026-01-23 01:00:00,Card
T007448,S010,P0080,C02197,2,7488.69,2026-01-23 05:59:00,Cash
T007449,S004,P0396,C02243,2,2039.28,2026-02-21 04:20:00,Wallet
T007450,S020,P0200,C01538,2,8064.94,2026-05-26 21:24:00,Wallet
T007451,S014,P0005,C00869,5,6938.1,2026-04-20 02:20:00,Cash
T007452,S008,P0660,C02853,4,7325.53,2026-03-31 03:03:00,Card
T007453,S005,P0734,C00666,2,8745.49,2026-02-02 01:00:00,Card
T007454,S007,P0259,C00651,4,7345.66,2026-06-17 09:01:00,Wallet
T007455,S013,P0570,C02970,2,1364.83,2026-05-17 12:46:00,UPI
T007456,S004,P0163,C01395,3,6843.99,2026-01-03 16:59:00,Cash
T007457,S025,P0351,C00559,5,2850.54,2026-04-20 14:51:00,Wallet
T007458,S012,P0555,C01148,4,2733.2,2026-03-25 07:39:00,UPI
T007459,S010,P0285,C01058,4,8360.15,2026-03-08 10:39:00,UPI
T007460,S007,P0454,C01738,3,2095.86,2026-04-08 01:34:00,Cash
T007461,S012,P0276,C00320,1,6054.84,2026-03-20 22:21:00,Wallet
T007462,S013,P0601,C01227,1,5812.86,2026-02-15 04:55:00,Cash
T007463,S006,P0187,C01433,2,5154.45,2026-04-23 14:18:00,Card
T007464,S010,P0648,C00526,3,6112.92,2026-02-26 21:38:00,Cash
T007465,S009,P0679,C02203,2,4970.26,2026-03-18 13:04:00,Cash
T007466,S012,P0122,C02363,5,8775.26,2026-01-07 03:39:00,Cash
T007467,S015,P0006,C02254,5,7768.45,2026-06-09 03:00:00,Wallet
T007468,S005,P0326,C01081,4,6655.54,2026-03-27 08:04:00,UPI
T007469,S001,P0762,C01320,4,9129.45,2026-01-02 12:29:00,Wallet
T007470,S023,P0434,C00729,3,4553.72,2026-05-08 21:21:00,UPI
T007471,S006,P0107,C02892,4,992.48,2026-02-22 10:33:00,Card
T007472,S022,P0027,C01232,2,8581.06,2026-05-06 05:04:00,Wallet
T007473,S020,P0455,C00512,3,8262.37,2026-03-08 08:01:00,Cash
T007474,S010,P0562,C01950,2,4622.5,2026-03-31 19:03:00,Cash
T007475,S004,P0599,C00530,4,1062.46,2026-04-18 02:50:00,Cash
T007476,S001,P0177,C02126,2,4946.27,2026-05-06 13:59:00,Cash
T007477,S005,P0770,C01741,5,6825.39,2026-05-17 05:46:00,UPI
T007478,S006,P0574,C00193,5,9933.28,2026-02-11 10:50:00,UPI
T007479,S001,P0742,C01942,5,8185.79,2026-01-26 23:11:00,Card
T007480,S005,P0176,C00148,5,3653.54,2026-02-02 15:39:00,Cash
T007481,S001,P0182,C02565,1,5319.06,2026-06-21 06:15:00,Cash
T007482,S021,P0786,C00591,2,3671.5,2026-04-11 15:27:00,Cash
T007483,S019,P0696,C01062,4,916.89,2026-01-01 17:23:00,UPI
T007484,S016,P0217,C00204,2,3503.09,2026-04-11 14:16:00,Card
T007485,S006,P0602,C02377,1,8981.46,2026-06-30 13:13:00,Cash
T007486,S022,P0089,C00094,1,6477.51,2026-03-31 23:51:00,Card
T007487,S018,P0174,C01963,5,2919.87,2026-04-13 05:12:00,Card
